20210126,从化,鳌头镇,利泰花林湖畔3房满唯 南北对流,104万,高楼层                                    (共9层)                                                                      | 2012年建 |                                3室1厅 | 98.44平米                                  | 南 北,http://ke-image.ljcdn.com/440100-inspection/cb8e2778-6156-420d-8f44-1b57820c64ad_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210126,从化,鳌头镇,花林湖畔 一楼带花园 户型格局好 实用 精装修,125万,低楼层                                    (共11层)                                                                      | 2012年建 |                                3室2厅 | 108.16平米                                  | 西北 北,http://ke-image.ljcdn.com/110000-inspection/pc1_74MvB3sSf.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210126,从化,鳌头镇,新装修，户型方正，厅出阳台，使用率高。,90万,低楼层                                    (共11层)                                                                  3室1厅 | 101.43平米                                  | 北,http://ke-image.ljcdn.com/110000-inspection/b1c6458d-f9cc-4cf6-be8a-c050714928d6_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210126,从化,鳌头镇,户型方正实，采光好，格局好 业主诚心缡郏,93万,中楼层                                    (共9层)                                                                  3室2厅 | 94平米                                  | 南 北,http://ke-image.ljcdn.com/110000-inspection/dfbbd961-753c-43e1-91a6-e58b62b5be5d_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210126,从化,鳌头镇,利泰花林湖畔 3室2厅 南 东南,70万,高楼层                                    (共9层)                                                                  3室2厅 | 92.83平米                                  | 南 东南,http://ke-image.ljcdn.com/110000-inspection/pc1_VvZQe1PJm.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210126,从化,鳌头镇,此房满五唯一，主阳台望花园，安静舒畅，户型方正实用,85万,中楼层                                    (共11层)                                                                      | 2012年建 |                                3室2厅 | 98.75平米                                  | 南,http://ke-image.ljcdn.com/110000-inspection/pc1_VuVQZAXCu.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210126,从化,鳌头镇,翡翠城 4室2厅 南 北,97万,中楼层                                    (共9层)                                                                  4室2厅 | 121.12平米                                  | 南 北,http://ke-image.ljcdn.com/110000-inspection/pc1_a2UlldzS5.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210126,从化,鳌头镇,翡翠城 3室2厅 南,96万,中楼层                                    (共9层)                                                                  3室2厅 | 119.53平米                                  | 南,http://ke-image.ljcdn.com/110000-inspection/fee811e5-c6f6-4987-884e-0ddf5d8b87aa_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210126,从化,鳌头镇,宏润天睿 从化市区 旗杆社区 14号线从化汽车站3公里,77万,低楼层                                    (共16层)                                                                  3室2厅 | 97.43平米                                  | 东北,http://ke-image.ljcdn.com/110000-inspection/eef74379-3b34-42d2-ae43-a579be40293c_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210126,从化,鳌头镇,花林湖畔小区管理 成熟配套 交通便捷,74.8万,低楼层                                    (共9层)                                                                  2室2厅 | 80.19平米                                  | 东,http://ke-image.ljcdn.com/110000-inspection/1ce73799-c227-48ce-94a7-6aae81d79f97_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210126,从化,鳌头镇,花林湖畔 毛坯三房 户型方正 价格可谈,94.3万,高楼层                                    (共9层)                                                                  3室2厅 | 101.8平米                                  | 东南,http://ke-image.ljcdn.com/110000-inspection/pc1_cZKiViqX7.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210126,从化,鳌头镇,花林湖畔 靓楼层  视野好  证过五年且唯一一套,74万,中楼层                                    (共11层)                                                                      | 2012年建 |                                3室2厅 | 94.25平米                                  | 东,http://ke-image.ljcdn.com/110000-inspection/b2fd2dfe-6586-4bfb-bd66-91899de71d8d_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210126,从化,鳌头镇,电梯小区房，南北对流，楼层好，南向三房，户型方正,83万,高楼层                                    (共16层)                                                                  3室2厅 | 97.44平米                                  | 南,http://ke-image.ljcdn.com/110000-inspection/e6dea98b-e49b-4303-af4c-bb42689b777e_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210126,从化,鳌头镇,三房二厅实用户型 阳台望花园 业主诚心放卖,85万,高楼层                                    (共16层)                                                                  3室2厅 | 101.86平米                                  | 北,http://ke-image.ljcdn.com/110000-inspection/c63baaf2-1787-4a8f-b210-6955ca2dc434_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210126,从化,鳌头镇,此房证满2年，房产证在手，业主诚心出售，跑步签约,80万,中楼层                                    (共11层)                                                                  2室1厅 | 79.3平米                                  | 南,http://ke-image.ljcdn.com/110000-inspection/9c7eb7a4-3df4-497c-bf2b-c12576b09c97_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210126,从化,鳌头镇,南北对流，视野开阔，没有遮挡，环境舒适风景宜人,95万,低楼层                                    (共11层)                                                                  3室2厅 | 94平米                                  | 东南 西北,http://ke-image.ljcdn.com/110000-inspection/7f639720-2496-40b1-b05f-c7d87a83f72b_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210126,从化,鳌头镇,此楼龄较新，南北对流，楼层好，南向三房，户型方正,108万,高楼层                                    (共16层)                                                                  3室2厅 | 101.56平米                                  | 北,http://ke-image.ljcdn.com/110000-inspection/d98a0fb6-291e-4095-9d80-863ed4b4a323_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210126,从化,鳌头镇,此楼龄较新，南北对流，楼层好，南向三房，户型方正,108万,高楼层                                    (共16层)                                                                  3室2厅 | 101.92平米                                  | 北,http://ke-image.ljcdn.com/110000-inspection/4d3d9783-da91-40df-b1a2-c18879e5e48e_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210126,从化,鳌头镇,花林湖畔 101方85万 中层望花园视野开阔 带入户花园,85万,中楼层                                    (共11层)                                                                  3室2厅 | 101.43平米                                  | 北,http://ke-image.ljcdn.com/440100-inspection/prod-fd8509c7-9a38-43b1-b799-507ef8270998.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210126,从化,鳌头镇,宏润天睿，小巧实用3房，精装修，总价低,88万,高楼层                                    (共16层)                                                                  3室1厅 | 78.3平米                                  | 南 北,http://ke-image.ljcdn.com/110000-inspection/5ac2f455-d9e2-4062-a055-b8c9c5c9d6af_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210126,从化,鳌头镇,业主需要名而换房 诚意出售 价格可以商量 约看,179万,中楼层                                    (共9层)                                                                      | 2012年建 |                                3室2厅 | 106.08平米                                  | 南,http://ke-image.ljcdn.com/110000-inspection/pc1_GfxNheIaK.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210126,从化,鳌头镇,南向两房，南北对流，采光充足，环境优美,74.8万,高楼层                                    (共16层)                                                                  2室1厅 | 79.2平米                                  | 南,http://ke-image.ljcdn.com/110000-inspection/pc1_H2ydv4TbI.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210126,从化,鳌头镇,花林湖畔 中楼层 北向 三房两厅 采光很好,100万,中楼层                                    (共11层)                                                                      | 2012年建 |                                3室2厅 | 101.22平米                                  | 北,http://ke-image.ljcdn.com/440100-inspection/pc1_gd6l5sYq1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210126,从化,鳌头镇,花林湖畔精装3房，户型方正，带入户花园,105万,低楼层                                    (共11层)                                                                      | 2012年建 |                                3室2厅 | 101.71平米                                  | 南 北,http://ke-image.ljcdn.com/440100-inspection/a1249ec3-8e9e-4080-8ab1-4a3b5d68456d_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210126,从化,鳌头镇,宏润天睿、房子实用，东南向，单边位，总价低,89万,低楼层                                    (共16层)                                                                  3室2厅 | 97.66平米                                  | 南,http://ke-image.ljcdn.com/440100-inspection/prod-c7e8ba51-48dd-4586-8e24-bca746ea2807.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210126,从化,鳌头镇,花林湖畔 94平3室 证满2年 房本在手 业主诚心出售,81万,低楼层                                    (共9层)                                                                      | 2012年建 |                                3室2厅 | 94平米                                  | 北,http://ke-image.ljcdn.com/440100-inspection/prod-e3b02168-3cbb-475a-ac66-d6a8c2f8e82f.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210126,从化,鳌头镇,利泰花林湖畔  实用两房两厅 业主诚意出售,80万,中楼层                                    (共9层)                                                                      | 2012年建 |                                2室2厅 | 79.49平米                                  | 东南,http://ke-image.ljcdn.com/440100-inspection/prod-2c5e8e78-4c2f-4ae2-81d7-36b9258e59fa.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210126,从化,鳌头镇,利泰花林湖畔，两房两厅，满两年，业主诚意出售！,84万,低楼层                                    (共11层)                                                                      | 2012年建 |                                2室2厅 | 95.63平米                                  | 北,http://ke-image.ljcdn.com/440100-inspection/pc1_DLukRWh7K.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210126,从化,鳌头镇,翡翠城 3室2厅 南,82万,中楼层                                    (共9层)                                                                  3室2厅 | 102.29平米                                  | 南,http://ke-image.ljcdn.com/hdic-frame/prod-72bd9c85-b2de-434d-8213-0c6c79a725a0.png!m_fill,w_280,h_210,f_jpg?from=ke.com
20210126,从化,鳌头镇,宏润天睿 3室2厅 南,73.5万,中楼层                                    (共16层)                                                                  3室2厅 | 78.29平米                                  | 南,http://s1.ljcdn.com/pegasus/redskull/images/common/default_house_list.png?_v=202101261829353
20210126,从化,鳌头镇,宏润天睿 3室2厅 南 北,95万,高楼层                                    (共16层)                                                                  3室2厅 | 102平米                                  | 南 北,http://s1.ljcdn.com/pegasus/redskull/images/common/default_house_list.png?_v=202101261829353
20210126,从化,鳌头镇,宏润天睿 毛坯三房 南。北通透 电梯房 未入住过,90万,低楼层                                    (共16层)                                                                  3室2厅 | 97.43平米                                  | 南 北,http://s1.ljcdn.com/pegasus/redskull/images/common/default_house_list.png?_v=202101261829353
20210126,从化,鳌头镇,电梯小区房 南北对流 楼层好 南向三房 户型方正,80万,低楼层                                    (共16层)                                                                  3室2厅 | 102平米                                  | 南 北,http://ke-image.ljcdn.com/hdic-frame/30ccbd60-8127-468b-ba39-6e2576732866.png!m_fill,w_280,h_210,f_jpg?from=ke.com
20210126,从化,鳌头镇,利泰花林湖畔 南向温馨三房 环境优雅,105万,高楼层                                    (共9层)                                                                  3室2厅 | 101.97平米                                  | 南 北,http://ke-image.ljcdn.com/110000-inspection/f47156f5-4f67-4b65-8778-8203cb15082a.jpeg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210126,从化,鳌头镇,宏润天睿 南向三房 小区环境好,85万,低楼层                                    (共16层)                                                                  3室2厅 | 102平米                                  | 南 北,http://ke-image.ljcdn.com/hdic-frame/prod-8dc72ea4-55ab-4382-a51d-aea0d3d569c0.png!m_fill,w_280,h_210,f_jpg?from=ke.com
20210126,从化,鳌头镇,此楼龄较新，南北对流，楼层好，南向三房，户型方正,80万,中楼层                                    (共16层)                                                                  3室2厅 | 97.43平米                                  | 南 北,http://s1.ljcdn.com/pegasus/redskull/images/common/default_house_list.png?_v=202101261829353
20210126,从化,鳌头镇,此楼龄较新，南北对流，楼层好，南向三房，户型方正,108万,高楼层                                    (共16层)                                                                  3室2厅 | 97.43平米                                  | 南 北,http://s1.ljcdn.com/pegasus/redskull/images/common/default_house_list.png?_v=202101261829353
20210126,从化,鳌头镇,花林湖畔三房二厅，过五唯一，业主诚心出售。,100万,高楼层                                    (共9层)                                                                      | 2012年建 |                                3室2厅 | 101.22平米                                  | 东南,http://ke-image.ljcdn.com/440100-inspection/5ae069d1-86a2-4e57-b7a0-72aa7aa9bc67.JPG!m_fill,w_280,h_210,f_jpg?from=ke.com
20210126,从化,鳌头镇,房子证过五年，采光好，南北对流,65万,低楼层                                    (共9层)                                                                      | 2012年建 |                                2室1厅 | 79.26平米                                  | 南,http://s1.ljcdn.com/pegasus/redskull/images/common/default_house_list.png?_v=202101261829353
20210126,从化,鳌头镇,翡翠城 位于鳌头镇广场中 精装 小区环境优美,88万,高楼层                                    (共9层)                                                                  3室2厅 | 101.56平米                                  | 南,http://s1.ljcdn.com/pegasus/redskull/images/common/default_house_list.png?_v=202101261829353
20210126,从化,鳌头镇,翡翠城 2室2厅 南,65万,中楼层                                    (共9层)                                                                  2室2厅 | 82.87平米                                  | 南,http://s1.ljcdn.com/pegasus/redskull/images/common/default_house_list.png?_v=202101261829353
20210126,从化,鳌头镇,翡翠城 4室2厅 南 北,96万,中楼层                                    (共9层)                                                                  4室2厅 | 121.12平米                                  | 南 北,http://s1.ljcdn.com/pegasus/redskull/images/common/default_house_list.png?_v=202101261829353
20210126,从化,鳌头镇,至宝楼  房产证在手，业主诚心出售，跑步签约,98万,中楼层                                    (共9层)                                                                  3室2厅 | 113.93平米                                  | 东南,http://s1.ljcdn.com/pegasus/redskull/images/common/default_house_list.png?_v=202101261829353
20210126,从化,鳌头镇,本房南向望湖无遮档，小区安静，格局方正,75万,高楼层                                    (共11层)                                                                  2室2厅 | 79.27平米                                  | 南,http://s1.ljcdn.com/pegasus/redskull/images/common/default_house_list.png?_v=202101261829353
20210126,从化,鳌头镇,利泰华林湖畔，南向，满五唯一，环境优美。,100万,低楼层                                    (共11层)                                                                      | 2012年建 |                                3室2厅 | 100平米                                  | 南 北,http://s1.ljcdn.com/pegasus/redskull/images/common/default_house_list.png?_v=202101261829353
20210126,从化,鳌头镇,优质房源卖点详情讲解以及介绍.,82万,高楼层                                    (共11层)                                                                      | 2012年建 |                                2室2厅 | 79.29平米                                  | 南,http://s1.ljcdn.com/pegasus/redskull/images/common/default_house_list.png?_v=202101261829353
20210126,从化,鳌头镇,此房证过两年，东南向望花园，电梯中层，格局使用,68万,中楼层                                    (共9层)                                                                  2室1厅 | 82.19平米                                  | 南 北,http://s1.ljcdn.com/pegasus/redskull/images/common/default_house_list.png?_v=202101261829353
